path	action	reason	replacement	original_sha256	recovery
mk/README.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	mk/README.md	20eee3b1b89b7ee5ed41893446ac9b3ff9b3df25abcc2f0c3f0de86d5a2eab4e	attic/documentation-20260906.tar.gz:mk/README.md
mk/makefile_budget.txt	preserve	build input; not prose	-	f6634da7e9dea51033acbfea468d1008bdd6220317a03784147e194309916db7	git:c6154036880c87db69c880ba36a22087815b48b0:mk/makefile_budget.txt
nibble_weights.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	b5024d28750bbeb367139cdfd7da47639218ffdc45a58429ce09e538a7bd1261	git:c6154036880c87db69c880ba36a22087815b48b0:nibble_weights.txt
packaging/CNET-Minimal/INSTALL.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	packaging/CNET-Minimal/INSTALL.md	285ed9f31b9165df7b9be2b6db5f7668c2f84a2efbe9931368e5563603b0205c	attic/documentation-20260906.tar.gz:packaging/CNET-Minimal/INSTALL.md
packs/pack_english_basic/MANIFEST.txt	preserve	runtime policy/prompt/pack data; preserve consumers	-	7d4e0d121474aeb52302c24ac834c1a4f3195e34c14750b526034b6b0630aef8	git:c6154036880c87db69c880ba36a22087815b48b0:packs/pack_english_basic/MANIFEST.txt
packs/pack_english_basic/queries_train.txt	preserve	runtime policy/prompt/pack data; preserve consumers	-	ff22c012becd32d56c3d0ebacd21d37636ae2ff3a5e060b831e98934a5a90aa9	git:c6154036880c87db69c880ba36a22087815b48b0:packs/pack_english_basic/queries_train.txt
packs/pack_english_basic/taxonomy.txt	preserve	runtime policy/prompt/pack data; preserve consumers	-	5c528076c56e7ae0427104f28844b1728851b0dccad780eca5a204c9dbdb148a	git:c6154036880c87db69c880ba36a22087815b48b0:packs/pack_english_basic/taxonomy.txt
packs/pack_speech_io/MANIFEST.txt	preserve	runtime policy/prompt/pack data; preserve consumers	-	2b01bc8ff7eb7a858521cff0352043d2b903ccc20894c796d3e58c9db5a8c56c	git:c6154036880c87db69c880ba36a22087815b48b0:packs/pack_speech_io/MANIFEST.txt
packs/pack_speech_io/queries_train.txt	preserve	runtime policy/prompt/pack data; preserve consumers	-	9fd8d96911e97fec062272b98236ff8b1c5460f0991791c895305b61ed1688f0	git:c6154036880c87db69c880ba36a22087815b48b0:packs/pack_speech_io/queries_train.txt
packs/pack_speech_io/taxonomy.txt	preserve	runtime policy/prompt/pack data; preserve consumers	-	9d188c4e2ecb893ebd090c3685217835960fca06e5abdf1f15391a4eee64d5f6	git:c6154036880c87db69c880ba36a22087815b48b0:packs/pack_speech_io/taxonomy.txt
pdf_corpus.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	6658975268fc1e2bce106dd499fd26401c38ec71dcc8deb05745920b94849a4a	git:c6154036880c87db69c880ba36a22087815b48b0:pdf_corpus.txt
plans/2026-07-18-19-commit-audit.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	2582a1e89e6028eaed536f7d8df26ce20fd1f9b0602ec5a519910f9d1894444c	git:c6154036880c87db69c880ba36a22087815b48b0:plans/2026-07-18-19-commit-audit.md
plans/AGENT_PARTITION_OPUS5_AMD_TRAINING_20260728.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	9d2d83c86fa46de9174fac49b868ba201c77aa8bfd09065f3cfda814b36d9731	git:c6154036880c87db69c880ba36a22087815b48b0:plans/AGENT_PARTITION_OPUS5_AMD_TRAINING_20260728.md
plans/AGENT_PARTITION_OPUS5_GFX1201_KERNEL_REPAIR_20260728.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	d9fed9003d7cd65476a7e512acb8f36547e29d9b1ba85e8ac555c188fb57c0ab	git:c6154036880c87db69c880ba36a22087815b48b0:plans/AGENT_PARTITION_OPUS5_GFX1201_KERNEL_REPAIR_20260728.md
plans/AGENT_PARTITION_cognitive_runtime.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	650d12f163dd68affff3e052d20e6b99484c68518863ea10815e4d328e901d5a	git:c6154036880c87db69c880ba36a22087815b48b0:plans/AGENT_PARTITION_cognitive_runtime.md
plans/agent_roles.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	e6a1b8e45c5855604a5ee52375d0ad56643234c090720eb0b0215a4ab6e95a8c	git:c6154036880c87db69c880ba36a22087815b48b0:plans/agent_roles.md
plans/amd_gpu_backend.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	023809cdac89208e9ac98db206b8e6bb5ca9434b0ba09bac686b20a39549e73a	git:c6154036880c87db69c880ba36a22087815b48b0:plans/amd_gpu_backend.md
plans/amd_r9700_training_research_20260728.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	a2e5e33892b91d929f50ccd02bcd43796d57a0299267722b35426e67d627b414	git:c6154036880c87db69c880ba36a22087815b48b0:plans/amd_r9700_training_research_20260728.md
plans/auto_learn_hermes.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	b3ac7dec8f5532b8f5fb4c73de3b1ff50fafa8f49112ac10c58e1e7b4d06d5e3	git:c6154036880c87db69c880ba36a22087815b48b0:plans/auto_learn_hermes.md
plans/bonsai_cnet_integration_20260725.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	1b391664be7a480b80bdbf2ccb5b0d69658f351c3255eb47e4c7dec77000c01d	git:c6154036880c87db69c880ba36a22087815b48b0:plans/bonsai_cnet_integration_20260725.md
plans/bounded_gpu_offload.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	5fc407d9ff5689c89fb042126d5f02ca4403bd1a3d8c5a08c2eadebe28a8df5e	git:c6154036880c87db69c880ba36a22087815b48b0:plans/bounded_gpu_offload.md
plans/campaign_bench_results.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	6c492a09791045f9db7bd630acbb34752d12002580a3c9f729a20623c20cabab	git:c6154036880c87db69c880ba36a22087815b48b0:plans/campaign_bench_results.md
plans/cnet_5_1_1_integrity_closure.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	f64f8b588fdb332790a097aa35a8106b79ff4096bacc52dd5f614cd3bf6bce7d	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_5_1_1_integrity_closure.md
plans/cnet_7b_competition_20260813.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	4a7e2859478b36b800bb117a76a8ef766744882bb22e596317ed70c27f563646	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_7b_competition_20260813.md
plans/cnet_7b_competition_v2_20260813.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	8e10d3ef3101d4822c1064f1f50d90ba86cbed8fcc0e955891c6af7d82131741	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_7b_competition_v2_20260813.md
plans/cnet_7b_competition_v3_20260813.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	ecbec92b283a6b69e42f72fee202ff84569985b664162212860601eddb94d2b6	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_7b_competition_v3_20260813.md
plans/cnet_7b_competition_v4_results_20260814.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	3eef3fe5ae3160d5db2363404366b9e389023759176b613f26f04ddd836e1c46	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_7b_competition_v4_results_20260814.md
plans/cnet_7b_competition_v5_20260814.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	32a4081c024bcc31d8a8a9d146ccedad675fd49ec5ef5e3ab835ec63b08648c9	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_7b_competition_v5_20260814.md
plans/cnet_7b_competition_v5_results_20260814.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	0e17c4b487644e1bd71d7c063e26a4fbe6ccded6e70481990335d53c21a31deb	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_7b_competition_v5_results_20260814.md
plans/cnet_a_grade.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	346a11117dee6568dac77ae7aae9a5cbb2ace6aee8d768e365fef22706913c4c	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_a_grade.md
plans/cnet_af_depth.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	c7b8c59a6bb9b2cc2ede772b54ce15e212aaca81591a14aca064a9ab64bd7e8c	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_af_depth.md
plans/cnet_agi_scenario.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	c850d185d3a986cbd4a05f8080c0acab2e8d6687f8a73f8155c4f0998958c5d1	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_agi_scenario.md
plans/cnet_agi_scenario2.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	697f5f517206d4a03b3b9b59fc5baa3f66011de144f9a92efba7360120492530	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_agi_scenario2.md
plans/cnet_agi_scenario3.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	5fa56aefa66ebc142927f3389516cab7d2fcae461177e40be262b81f59581c56	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_agi_scenario3.md
plans/cnet_aicimo_harness.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	33c4905c895da50e3c77002de14f7289d0a44a65c2c7df8c60b9bab669ad1bba	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_aicimo_harness.md
plans/cnet_asi5_v5_handoff.md	retire	superseded competition queue/handoff; frozen protocol and completed v5 result retained	plans/cnet_7b_competition_v5_results_20260814.md	c7c25896be4c9d076450b35817b3f4014c22dd961c4095cb757bab8c6c49d988	attic/documentation-20260906.tar.gz:plans/cnet_asi5_v5_handoff.md
plans/cnet_asi_chat1_goal.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	6bdcc1fb4aec0ae53570cc04cffe46e22c3a851aab70dc9a031020dd47f992a8	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_asi_chat1_goal.md
plans/cnet_authority_and_growth_20260905.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	4dc93b7175ac563b74cd85a8ca67fce8288fe8e14716a00689b89bbed367626c	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_authority_and_growth_20260905.md
plans/cnet_brain_mirror.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	c89baad27bfbab07129c83b12dd037d35d3201f0789be6bca5398500733780d6	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_brain_mirror.md
plans/cnet_c_speak_wrap.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	f76c14bf7bba24bc06ae3a8fef9d92aafd9784cc6350d73cd5e474893ebcf6a8	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_c_speak_wrap.md
plans/cnet_capsule_capacity_4096_20260906.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	a08b3c37396085f11a603e9eeb0ff7403fb60995ba12f7453dcf2b2eb30e6b73	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_capsule_capacity_4096_20260906.md
plans/cnet_capsule_hot_swap_20260906.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	d7361e4dcbefe2bb911cb9eb2f3f5e3046ab82a68a3e6c3e39247d2c9d76c814	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_capsule_hot_swap_20260906.md
plans/cnet_capsule_loop.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	3646c792b95067b6cff83e58723e98c12e8fa7840540159122837e5e135e25ce	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_capsule_loop.md
plans/cnet_capsule_swap_law.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	57895bb0fe1f6e334d7bf71b27be778e8473457536cfb565f895d4058d629d81	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_capsule_swap_law.md
plans/cnet_cert_learn_20260725.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	564edc7fc24e559b4bc2be1bf33494413d8be62d2690f8beeee7599ce837247f	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_cert_learn_20260725.md
plans/cnet_certified_composition_20260727.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	0833a19765305398ca08b5281f75058d20adf7a25ea434179bbcd7991330c53e	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_certified_composition_20260727.md
plans/cnet_chat1_results_20260814.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	ba55b2becf7c800ef1be75399b26d8af2a76970cf65cdc39ea5c5fd5e1a49e03	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_chat1_results_20260814.md
plans/cnet_composed_acquisition_20260906.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	b017374c73fb5acda35381f05d895b4565ba554514bc67cf9e8f8c59b827342c	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_composed_acquisition_20260906.md
plans/cnet_controller_investigation_20260906.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	f2191ac5bf1fb2ee5d82f127c3e05d93561bf99513ba8ea1af6e7beaab87363b	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_controller_investigation_20260906.md
plans/cnet_core_bus.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	4e8dfab475660087009c39aa43a4f64065e5205c6e41c616940397bc0908df22	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_core_bus.md
plans/cnet_core_four_paths.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	d7af958289b535e4ee10400ee235df3970b5c2ffd9a4d674a87c02cd4457eb4a	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_core_four_paths.md
plans/cnet_core_switch_wire.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	bb4e747fbb4df52dfed87b0a2902a1728fbca3dd6ae7800d1aee0a194d93ff1a	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_core_switch_wire.md
plans/cnet_crc_intent_recover_20260815.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	5d3b9ce2d17afb3c1b0abc929bc8da853fe30ae05d9b0562b5a65b9dd12137c9	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_crc_intent_recover_20260815.md
plans/cnet_dc_egraph_sleep.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	9bdc6d1270fa249054e112e6066fca7bd7cc0575eaf23e2c724175cd863c09fe	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_dc_egraph_sleep.md
plans/cnet_dc_invent.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	b8870c90e0dc3e63c8da6c02277042c842c92945b02741c177471fbb535d9322	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_dc_invent.md
plans/cnet_dc_type_core.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	02cd87de8e95aa914ef7fe4ec9b8fedc87e11fef8445567ea0fe8474a90b08f3	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_dc_type_core.md
plans/cnet_demand_growth_20260905.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	f7165ceca75f793a4bb3802cb6a210811fc229949213883479cd1c8f8255ccd7	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_demand_growth_20260905.md
plans/cnet_distrust_loop.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	ce310a8120b6af2823f7c1bf790eaf617fd3c3ffcaabab6b5864b10f3f387df8	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_distrust_loop.md
plans/cnet_ember.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	4a146a5695dce879af60eaa7005132ac03042ec82cf4ba446b44c144f9e0e29d	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_ember.md
plans/cnet_evolve_direction.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	6ee2adcdf6c5ac470f2a380792427355d8289ae553d21f7775e703991cf2ece3	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_evolve_direction.md
plans/cnet_governor.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	a54fe12b0ffa223ea62bbfbf1680f06de90537952f2c2144f73cb5e1e2d15db5	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_governor.md
plans/cnet_gpu_candidate_product_sequence_20260906.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	704d1dea6d767315339b0fdf3acf8b3bd1c197e44312e79e1a6d0d735a282a6c	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_gpu_candidate_product_sequence_20260906.md
plans/cnet_gpu_product_execution_20260906.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	653713bcf4a56de522ad60ef6da8308ae3c5036bc5de81769f64f838df4d7056	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_gpu_product_execution_20260906.md
plans/cnet_grade_up.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	01b4e15644aefd4b9f22e56aea7bca3ea22b2460f27adc59d34b80b74ea31817	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_grade_up.md
plans/cnet_grok_guide.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	51de67d943a217c7aaceaf258703909692dca015a51d3886b93f1c40440705d6	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_grok_guide.md
plans/cnet_grow_lobe.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	1ab54e0234c6f9e6e9cf1d5c390ef7029c22f0eca412a8723337757a0ba42673	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_grow_lobe.md
plans/cnet_hemisphere.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	f4135861597815e1bb7fd5533f7299825c7421a18211133406637c6c0337a63a	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_hemisphere.md
plans/cnet_improve_20260725.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	626abdac9d969e1248ec5c78c3406e20af750f117a63fcb26962c5bc806970f3	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_improve_20260725.md
plans/cnet_integrity_remediation_20260730.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	81ec4fa67367bcb80b9c9eee5cc687762f8a8e13a4e66f18c55d1f0c358a85e5	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_integrity_remediation_20260730.md
plans/cnet_inventory_evaluation_20260906.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	5ee065e414a9179a9c55a2f882cc7fcb56e0be47b4d47027bc06796deeb4cb2c	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_inventory_evaluation_20260906.md
plans/cnet_janitor_g1.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	395beb58f1386c4917e5bef5c435d1470b5753563f7459935a234ac0e9bda10a	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_janitor_g1.md
plans/cnet_live_acquisition_20260906.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	746243091f1554991ec59b690d32fca4b13b790589cc50e11a842341764d420e	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_live_acquisition_20260906.md
plans/cnet_live_miss_loop.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	9d7ccc5138c6b2ea03eaed58dcd5adaef0648be321573170a607b24f0d54d5dc	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_live_miss_loop.md
plans/cnet_lookup_v1.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	ae3a44deccd8d58e70ba05665f929dbc1c24347f6f36eb9272312bfb5306e51f	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_lookup_v1.md
plans/cnet_max_held_mojo.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	f3e8013ebd053f5285c59ea9baa7d0b60713da4dbef5443d26c1d2f990ca8087	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_max_held_mojo.md
plans/cnet_next5.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	4feb5f2518c6f785ec9130e6226caa1562ef71d10da853d508cfffe6e16aa885	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_next5.md
plans/cnet_obsidian_learn.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	eff658dd2032ce4a8f6240be787b25900156df1856536df0124a6813ba260378	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_obsidian_learn.md
plans/cnet_offline_controller_20260906.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	e99a1363b3e05f8f8522e50fb6abd33cbaa74357c0f7673e1c63377f8c675a3e	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_offline_controller_20260906.md
plans/cnet_ood_handle.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	c3224b1929b5de18a77206fab0bdfb4d4562a046588d50e86e6b64dc0fcf9b89	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_ood_handle.md
plans/cnet_openlab_import.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	4be2112d4838174ebac995a03067e699421b8016bfa19c1b0496b0538e16e04f	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_openlab_import.md
plans/cnet_own_learning_path_20260726.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	f56eb2633dc3751dcdf33d184b4778ee6398daf640b334baeecf2e8acdcef4f7	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_own_learning_path_20260726.md
plans/cnet_p0_p3_deep_status.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	72e324e1486c7dc3cac1d1cc6cc038a52f170182ecb50ede3407bdf6f8f27096	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_p0_p3_deep_status.md
plans/cnet_paragraph_invent_goal.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	a5fcb9b18c8c06e29ffadd4831f959b8bf99e8c8266173c04fc15ce046586706	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_paragraph_invent_goal.md
plans/cnet_personality.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	2b5c6d51b8f19e9c4d156cd8a3b3c415005137d7c80187b0ee18b027641c0a7b	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_personality.md
plans/cnet_portable_knowledge_benchmark_20260727.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	3c19b862670eba1604c70f8ea76e7b9f045172bfe00d014db4191aaac2e5a5f9	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_portable_knowledge_benchmark_20260727.md
plans/cnet_remaining_sequence_20260906.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	ec7d7c998c9f6c382b9af0b5c999982cdfac49273d0239220c292b69e190454a	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_remaining_sequence_20260906.md
plans/cnet_replace_improve_audit.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	fed9f2aee2a4d830a3bcdd3a013e6df8a2edb5c3272572923ce4ab91a870fe90	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_replace_improve_audit.md
plans/cnet_rlm.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	fb08a2a7975787cd668dc55d7ffad51c85f369a4805418971b86e1a131d63d7c	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_rlm.md
plans/cnet_rlm_autonomy.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	b56288dfa4ba0aeb70c5ac4a7dc9eb175fba78ef7d63a7e99b3b97bbf81356d3	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_rlm_autonomy.md
plans/cnet_shared_selector_20260906.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	fe7b20494635746921c228a49526c7a8ab90cf910f28014f4ef4eff6618cfd83	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_shared_selector_20260906.md
plans/cnet_source_checkpoint_20260906.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	4093785202f21d2fefb29e50c208357466a143a66d4f0d08748aa10eccad6a26	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_source_checkpoint_20260906.md
plans/cnet_sparse_hash_board_laws_20260801.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	1c5509c73b0a5ea51554963a19ccac78cdc2fa56497a65df42442e0618601c41	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_sparse_hash_board_laws_20260801.md
plans/cnet_typed_library_growth.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	7607e766170f9ff3f73943e9e024f89d1f8d6a1219cd70af79ace1c56ed1f300	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_typed_library_growth.md
plans/cnet_vision_object_detection_20260727.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	fc9f0c9e660e3ab4bbd0ef05016d656f3a9c0686781cd698c6df8b334bf5051a	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_vision_object_detection_20260727.md
plans/cnet_vision_object_detection_v2_20260727.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	b38bb506bf73a67d9461447bf610413fe37d92b333a31acf7cb8b0d59051851b	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_vision_object_detection_v2_20260727.md
plans/cnet_vision_portable_specialist_20260728.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	9fcb639accbb0aaa923914fd2c515486dc0a711ec84276a03918dc9c9332754f	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_vision_portable_specialist_20260728.md
plans/cnet_weight_conversion_door.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	999ef916fdfd644f5fd510c74edf599fd2d1c32e821c35e9f2e99e2e83f15835	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_weight_conversion_door.md
plans/cnet_weight_peek.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	ce07205cff2f603bb37d1aab28a4b11da33a2052628b282567a0d265677085f6	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cnet_weight_peek.md
plans/cognitive_runtime_integration_20260726.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	dd914778ef77ccadf098e9b05b07cdc106bbe9b71d23446449f10d267cd91836	git:c6154036880c87db69c880ba36a22087815b48b0:plans/cognitive_runtime_integration_20260726.md
plans/colibri_integration.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	5734e171a35e85099e84de080e78332b204c68715cd710201e46d886dd25b47a	git:c6154036880c87db69c880ba36a22087815b48b0:plans/colibri_integration.md
